Blue diaper syndrome,MESH:C536239,,,MESH:D000592|MESH:D005124|MESH:D006934|MESH:D007674,C11.250/C536239|C12.777.419/C536239|C13.351.968.419/C536239|C16.131.384/C536239|C16.320.565.100/C536239|C18.452.174.451/C536239|C18.452.648.100/C536239|C18.452.950.340/C536239,C11.250|C12.777.419|C13.351.968.419|C16.131.384|C16.320.565.100|C18.452.174.451|C18.452.648.100|C18.452.950.340,"Hypercalcemia, familial, with nephrocalcinosis and indicanuria",Congenital abnormality|Eye disease|Genetic disease (inborn)|Metabolic disease|Urogenital disease (female)|Urogenital disease (male)
Potassium Deficiency,MESH:D011191,,"A condition due to decreased dietary intake of potassium, as in starvation or failure to administer in intravenous solutions, or to gastrointestinal loss in diarrhea, chronic laxative abuse, vomiting, gastric suction, or bowel diversion. Severe potassium deficiency may produce muscular weakness and lead to paralysis and respiratory failure. Muscular malfunction may result in hypoventilation, paralytic ileus, hypotension, muscle twitches, tetany, and rhabomyolysis. Nephropathy from potassium deficit impairs the concentrating mechanism, producing POLYURIA and decreased maximal urinary concentrating ability with secondary POLYDIPSIA. (Merck Manual, 16th ed)",MESH:D003677,C18.654.521.500.617,C18.654.521.500,"Deficiencies, Potassium|Deficiency, Potassium|Potassium Deficiencies",Nutrition disorder
"High serum cholesterol, familial",MESH:C538646,,,MESH:D006938,C16.320.565.398.481/C538646|C18.452.584.500.500.644.475/C538646|C18.452.648.398.481/C538646,C16.320.565.398.481|C18.452.584.500.500.644.475|C18.452.648.398.481,"Hyperlipidema, Familial|Hyperlipoproteinemia, type 2 A",Genetic disease (inborn)|Metabolic disease
Craniopharyngioma,MESH:D003397,DO:DOID:3840|DO:DOID:3846|DO:DOID:3847,"A benign pituitary-region neoplasm that originates from Rathke's pouch. The two major histologic and clinical subtypes are adamantinous (or classical) craniopharyngioma and papillary craniopharyngioma. The adamantinous form presents in children and adolescents as an expanding cystic lesion in the pituitary region. The cystic cavity is filled with a black viscous substance and histologically the tumor is composed of adamantinomatous epithelium and areas of calcification and necrosis. Papillary craniopharyngiomas occur in adults, and histologically feature a squamous epithelium with papillations. (From Joynt, Clinical Neurology, 1998, Ch14, p50)",MESH:D017599,C04.557.465.625.200|C04.557.580.625.200,C04.557.465.625|C04.557.580.625,"Adamantinous Craniopharyngioma|Adamantinous Craniopharyngiomas|Adult Craniopharyngioma|Adult Craniopharyngiomas|Child Craniopharyngioma|Child Craniopharyngiomas|Craniopharyngioma, Adamantinous|Craniopharyngioma, Adult|Craniopharyngioma, Child|Craniopharyngioma, Papillary|Craniopharyngiomas|Craniopharyngiomas, Adamantinous|Craniopharyngiomas, Adult|Craniopharyngiomas, Child|Craniopharyngiomas, Papillary|Neoplasm, Rathke Cleft|Neoplasm, Rathke's Cleft|Neoplasm, Rathkes Cleft|Papillary Craniopharyngioma|Papillary Craniopharyngiomas|Rathke Cleft Neoplasm|Rathke Pouch Tumor|Rathke's Cleft Neoplasm|Rathkes Cleft Neoplasm|Rathke's Pouch Tumor|Rathkes Pouch Tumor|Tumor, Rathke Pouch|Tumor, Rathke's Pouch",Cancer
Aplasia cutis congenita of limbs recessive,MESH:C536840,,,MESH:D002754|MESH:D004476,C08.460.171/C536840|C08.695.271/C536840|C09.603.171/C536840|C16.131.077.350/C536840|C16.131.740.271/C536840|C16.131.831.350/C536840|C16.320.850.250/C536840|C17.800.804.350/C536840|C17.800.827.250/C536840,C08.460.171|C08.695.271|C09.603.171|C16.131.077.350|C16.131.740.271|C16.131.831.350|C16.320.850.250|C17.800.804.350|C17.800.827.250,"Aplasia Cutis Congenita of Limbs, Recessive|Congenital absence of skin on the upper or lower limbs|Recessive aplasia cutis congenita of the limbs",Congenital abnormality|Ear-nose-throat disease|Genetic disease (inborn)|Respiratory tract disease|Skin disease
Bleeding Disorder due to Defective Thromboxane A2 Receptor,MESH:C566055,OMIM:614009,,MESH:D001778,C15.378.100/C566055,C15.378.100,"BDPLT13|BLEEDING DISORDER, PLATELET-TYPE, 13, SUSCEPTIBILITY TO|BLEEDING DISORDER, SUSCEPTIBILITY TO, DUE TO DEFECTIVE PLATELET THROMBOXANE A2 RECEPTOR",Blood disease
Nocardia Infections,MESH:D009617,DO:DOID:2312,Infections with bacteria of the genus NOCARDIA.,MESH:D000193,C01.252.410.040.692,C01.252.410.040,"Cerebral Nocardioses|Cerebral Nocardiosis|Cutaneous Nocardioses, Primary|Cutaneous Nocardiosis, Primary|Infection, Nocardia|Infection, Nocardia asteroides|Infections, Nocardia|Infections, Nocardia asteroides|Nocardia asteroides Infection|Nocardia asteroides Infections|Nocardia Infection|Nocardioses|Nocardioses, Cerebral|Nocardioses, Primary Cutaneous|Nocardioses, Pulmonary|Nocardiosis|Nocardiosis, Cerebral|Nocardiosis, Primary Cutaneous|Nocardiosis, Pulmonary|Primary Cutaneous Nocardioses|Primary Cutaneous Nocardiosis|Pulmonary Nocardioses|Pulmonary Nocardiosis",Bacterial infection or mycosis
"Charcot-Marie-Tooth disease, Type 2E",MESH:C537994,OMIM:607684,,MESH:D002607,C10.500.300.200/C537994|C10.574.500.495.200/C537994|C10.668.829.800.300.200/C537994|C16.131.666.300.200/C537994|C16.320.400.375.200/C537994,C10.500.300.200|C10.574.500.495.200|C10.668.829.800.300.200|C16.131.666.300.200|C16.320.400.375.200,"Charcot-Marie-Tooth disease, axonal, Type 2E|Charcot-Marie-Tooth Neuropathy, Type 2e|CMT2e|CMT 2E",Congenital abnormality|Genetic disease (inborn)|Nervous system disease
"Myoclonus, Cerebellar Ataxia, and Deafness",MESH:C563549,,,MESH:D002524|MESH:D003638|MESH:D009207,C09.218.458.341.186/C563549|C10.228.140.252.190/C563549|C10.597.350.090.500/C563549|C10.597.350.500/C563549|C10.597.751.418.341.186/C563549|C23.888.592.350.090.200/C563549|C23.888.592.350.500/C563549|C23.888.592.763.393.341.186/C563549,C09.218.458.341.186|C10.228.140.252.190|C10.597.350.090.500|C10.597.350.500|C10.597.751.418.341.186|C23.888.592.350.090.200|C23.888.592.350.500|C23.888.592.763.393.341.186,,Ear-nose-throat disease|Nervous system disease|Signs and symptoms
Kallikrein hypertension,MESH:C537707,,,MESH:D006973,C14.907.489/C537707,C14.907.489,Kallikrein attenuated hypertension,Cardiovascular disease
Distal Osteosclerosis,MESH:C565093,,,MESH:D010026,C05.116.099.708.702/C565093,C05.116.099.708.702,"Osteosclerosis, Distal",Musculoskeletal disease
Loose Anagen Hair Syndrome,MESH:D058247,OMIM:600628,"Benign childhood alopecia that improves spontaneously with aging. It is characterized by anagen hairs (misshapen hair bulbs and absent inner and outer root sheaths), thin, and sparse hairs that pulls out easily.",MESH:D000505,C17.800.329.937.122.348|C23.300.035.500,C17.800.329.937.122|C23.300.035,"Anagen Syndrome, Loose|Anagen Syndromes, Loose|Loose Anagen Syndrome|Loose Anagen Syndromes|Syndrome, Loose Anagen|Syndromes, Loose Anagen",Pathology (anatomical condition)|Skin disease
Chromosome 18 Pericentric Inversion,MESH:C563734,,,MESH:D001523|MESH:D006130|MESH:D008607|MESH:D019465,C05.660.207/C563734|C10.597.606.643/C563734|C16.131.621.207/C563734|C23.550.393/C563734|C23.888.592.604.646/C563734|F03.625.539/C563734|F03/C563734,C05.660.207|C10.597.606.643|C16.131.621.207|C23.550.393|C23.888.592.604.646|F03|F03.625.539,,Congenital abnormality|Mental disorder|Musculoskeletal disease|Nervous system disease|Pathology (process)|Signs and symptoms
"Hyper-IgM Immunodeficiency Syndrome, Type 1",MESH:D053307,OMIM:308230,An X-linked hyper-IgM immunodeficiency subtype resulting from mutation in the gene encoding CD40 LIGAND.,MESH:D040181|MESH:D053306,C15.378.147.333.249.500|C16.320.322.237|C20.673.430.249.500,C15.378.147.333.249|C16.320.322|C20.673.430.249,"HIGM|HIGM1|HIGM1 Syndrome|HIGM1 Syndromes|Hyper-IgM Immunodeficiencies, X-Linked|Hyper IgM Immunodeficiency Syndrome, Type 1|Hyper IgM Immunodeficiency, X Linked|Hyper-IgM Immunodeficiency, X-Linked|HYPER-IgM SYNDROME|Hyper IgM Syndrome 1|Hyper-IgM Syndrome 1|IHIS|IMD3|Immunodeficiencies, X-Linked Hyper-IgM|IMMUNODEFICIENCY 3|Immunodeficiency with Hyper IgM, Type 1|Immunodeficiency with Hyper-IgM, Type 1|Immunodeficiency, X-Linked Hyper-IgM|Syndrome, HIGM1|Syndromes, HIGM1|XHIM|X-Linked Hyper-IgM Immunodeficiencies|X-Linked Hyper-IgM Immunodeficiency|X Linked Hyper IgM Syndrome|X-Linked Hyper IgM Syndrome",Blood disease|Genetic disease (inborn)|Immune system disease
Extravasation of Diagnostic and Therapeutic Materials,MESH:D005119,,The escape of diagnostic or therapeutic material from the vessel into which it is introduced into the surrounding tissue or body cavity.,MESH:D010335|MESH:D014947,C23.550.340|C26.371,C23.550|C26,"Contrast Media Extravasation|Extravasation of Contrast Media|Extravasation of Diagnostic, Therapeutic Materials",Pathology (process)|Wounds and injuries
"Muscular Dystrophy, Congenital, associated with Calf Hypertrophy, Microcephaly, and Severe Mental Retardation",MESH:C565506,,,MESH:D008607|MESH:D008831|MESH:D009136,C05.651.534.500/C565506|C05.660.207.620/C565506|C10.500.507.400.500/C565506|C10.597.606.643/C565506|C10.668.491.175.500/C565506|C16.131.621.207.620/C565506|C16.131.666.507.400.500/C565506|C16.320.577/C565506|C23.888.592.604.646/C565506|F03.625.539/C565506,C05.651.534.500|C05.660.207.620|C10.500.507.400.500|C10.597.606.643|C10.668.491.175.500|C16.131.621.207.620|C16.131.666.507.400.500|C16.320.577|C23.888.592.604.646|F03.625.539,,Congenital abnormality|Genetic disease (inborn)|Mental disorder|Musculoskeletal disease|Nervous system disease|Signs and symptoms
LEBER CONGENITAL AMAUROSIS 7,OMIM:613829,DO:DOID:0110333,,MESH:D057130,C11.270.516/613829|C11.768.364/613829,C11.270.516|C11.768.364,LCA7,Eye disease
Charcot-Marie-Tooth disease with ptosis and parkinsonism,MESH:C538079,,,MESH:D001763|MESH:D002607|MESH:D010302,C10.228.140.079.862.800/C538079|C10.228.662.600.700/C538079|C10.500.300.200/C538079|C10.574.500.495.200/C538079|C10.668.829.800.300.200/C538079|C11.338.204/C538079|C16.131.666.300.200/C538079|C16.320.400.375.200/C538079,C10.228.140.079.862.800|C10.228.662.600.700|C10.500.300.200|C10.574.500.495.200|C10.668.829.800.300.200|C11.338.204|C16.131.666.300.200|C16.320.400.375.200,,Congenital abnormality|Eye disease|Genetic disease (inborn)|Nervous system disease
MENTAL HEALTH WELLNESS 2,OMIM:603664,,,MESH:D001714,F03.084.500/603664,F03.084.500,MHW2,Mental disorder
Acute Disease,MESH:D000208,,Disease having a short and relatively severe course.,MESH:D020969,C23.550.291.125,C23.550.291,"Acute Diseases|Disease, Acute|Diseases, Acute",Pathology (process)
Pacman dysplasia,MESH:C538095,,,MESH:D002806,C05.116.099.708.195/C538095,C05.116.099.708.195,Epiphyseal stippling with osteoclastic hyperplasia|Pacman syndrome,Musculoskeletal disease
"Cardiomyopathy, Familial Hypertrophic, 10",MESH:C563865,OMIM:608758,,MESH:D024741,C14.280.238.100.500/C563865|C14.280.484.150.070.160.500/C563865|C16.320.160/C563865,C14.280.238.100.500|C14.280.484.150.070.160.500|C16.320.160,"Cardiomyopathy, Hypertrophic, Mid-Left Ventricular Chamber Type, 2|CMH10",Cardiovascular disease|Genetic disease (inborn)
Cleft palate X-linked,MESH:C536426,OMIM:303400,,MESH:D002972|MESH:D040181,C05.500.460.185/C536426|C05.660.207.540.460.185/C536426|C07.320.440.185/C536426|C07.465.525.185/C536426|C07.650.500.460.185/C536426|C07.650.525.185/C536426|C16.131.621.207.540.460.185/C536426|C16.131.850.500.460.185/C536426|C16.131.850.525.185/C536426|C16.320.322/C536426,C05.500.460.185|C05.660.207.540.460.185|C07.320.440.185|C07.465.525.185|C07.650.500.460.185|C07.650.525.185|C16.131.621.207.540.460.185|C16.131.850.500.460.185|C16.131.850.525.185|C16.320.322,"CLEFT PALATE WITH OR WITHOUT ANKYLOGLOSSIA, X-LINKED|Cleft Palate, X-Linked|CPX|X-linked cleft palate",Congenital abnormality|Genetic disease (inborn)|Mouth disease|Musculoskeletal disease
NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 5,OMIM:300894,DO:DOID:0110739,,MESH:C538421|MESH:D019636,C10.228.140.744/C538421/300894|C10.574/300894|C18.452.565/C538421/300894,C10.228.140.744/C538421|C10.574|C18.452.565/C538421,BETA-PROPELLER PROTEIN-ASSOCIATED NEURODEGENERATION|BPAN|NBIA5|SENDA|STATIC ENCEPHALOPATHY OF CHILDHOOD WITH NEURODEGENERATION IN ADULTHOOD,Metabolic disease|Nervous system disease
"AXENFELD-RIEGER SYNDROME, TYPE 3",OMIM:602482,DO:DOID:0110122,,MESH:C535679,C11.250/C535679/602482|C16.131.384/C535679/602482,C11.250/C535679|C16.131.384/C535679,"ANTERIOR CHAMBER CLEAVAGE SYNDROME|AXENFELD-RIEGER ANOMALY WITH CARDIAC DEFECTS AND/OR SENSORINEURAL HEARING LOSS|RIEG3|RIEGER SYNDROME, TYPE 3",Congenital abnormality|Eye disease
MICROPHTHALMIA/COLOBOMA AND SKELETAL DYSPLASIA SYNDROME,OMIM:615877,,,MESH:D008850,C11.250.566/615877|C16.131.384.666/615877,C11.250.566|C16.131.384.666,"MCOPS14|MCSKS|MICROPHTHALMIA OR COLOBOMA WITH OR WITHOUT RHIZOMELIC SKELETAL DYSPLASIA|MICROPHTHALMIA, SYNDROMIC 14",Congenital abnormality|Eye disease
"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Z",OMIM:616688,DO:DOID:0110181,,MESH:D002607,C10.500.300.200/616688|C10.574.500.495.200/616688|C10.668.829.800.300.200/616688|C16.131.666.300.200/616688|C16.320.400.375.200/616688,C10.500.300.200|C10.574.500.495.200|C10.668.829.800.300.200|C16.131.666.300.200|C16.320.400.375.200,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, AUTOSOMAL DOMINANT, TYPE 2Z|CHARCOT-MARIE-TOOTH NEUROPATHY, TYPE 2Z|CMT2Z",Congenital abnormality|Genetic disease (inborn)|Nervous system disease
"Cerebral palsy, spastic, diplegic",MESH:C537945,,,MESH:D002547,C10.228.140.140.254/C537945,C10.228.140.140.254,Spastic diplegia cerebral palsy,Nervous system disease
MANDIBULOFACIAL DYSOSTOSIS WITH ALOPECIA,OMIM:616367,DO:DOID:0060365,,MESH:D000505|MESH:D008342,C05.116.099.370.231.576/616367|C05.660.207.231.576/616367|C16.131.621.207.231.576/616367|C17.800.329.937.122/616367|C23.300.035/616367,C05.116.099.370.231.576|C05.660.207.231.576|C16.131.621.207.231.576|C17.800.329.937.122|C23.300.035,MFDA,Congenital abnormality|Musculoskeletal disease|Pathology (anatomical condition)|Skin disease
"ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 4",OMIM:610906,,,MESH:D001249,C08.127.108/610906|C08.381.495.108/610906|C08.674.095/610906|C20.543.480.680.095/610906,C08.127.108|C08.381.495.108|C08.674.095|C20.543.480.680.095,"ASRT4|ASTHMA AND ALLERGIC RHINITIS, SUSCEPTIBILITY TO",Immune system disease|Respiratory tract disease
Epidermal Cyst,MESH:D004814,,"Intradermal or subcutaneous saclike structure, the wall of which is stratified epithelium containing keratohyalin granules.",MESH:D003560,C04.182.254,C04.182,"Cyst, Epidermal|Cyst, Epidermoid|Cyst, Pilar|Cyst, Sebaceous|Cysts, Epidermal|Cysts, Epidermoid|Cysts, Pilar|Cysts, Sebaceous|Epidermal Cysts|Epidermoid Cyst|Epidermoid Cysts|Pilar Cyst|Pilar Cysts|Sebaceous Cyst|Sebaceous Cysts",Cancer
Fatigue,MESH:D005221,,"The state of weariness following a period of exertion, mental or physical, characterized by a decreased capacity for work and reduced efficiency to respond to stimuli.",MESH:D012816,C23.888.369,C23.888,Lassitude,Signs and symptoms
Naegeli syndrome,MESH:C538331,OMIM:161000,,MESH:D004476|MESH:D007007|MESH:D007645,C16.131.077.350/C538331|C16.131.831.350/C538331|C16.320.850.250/C538331|C16.320.850.475/C538331|C17.800.428.435/C538331|C17.800.804.350/C538331|C17.800.827.250/C538331|C17.800.827.475/C538331|C17.800.946.370/C538331,C16.131.077.350|C16.131.831.350|C16.320.850.250|C16.320.850.475|C17.800.428.435|C17.800.804.350|C17.800.827.250|C17.800.827.475|C17.800.946.370,Naegeli-Franceschetti-Jadassohn Syndrome|NAEGELI SYNDROME|NFJS|NFJ SYNDROME,Congenital abnormality|Genetic disease (inborn)|Skin disease
Leiomyoma,MESH:D007889,DO:DOID:127|DO:DOID:13223,"A benign tumor derived from smooth muscle tissue, also known as a fibroid tumor. They rarely occur outside of the UTERUS and the GASTROINTESTINAL TRACT but can occur in the SKIN and SUBCUTANEOUS TISSUE, probably arising from the smooth muscle of small blood vessels in these tissues.",MESH:D009379,C04.557.450.590.450,C04.557.450.590,"Fibroid|Fibroids|Fibroids, Uterine|Fibroid Tumor|Fibroid Tumors|Fibroid, Uterine|Fibroid Uterus|Fibromas, Uterine|Fibroma, Uterine|Fibromyoma|Fibromyomas|Leiomyomas|Leiomyoma, Uterine|Tumor, Fibroid|Tumors, Fibroid|Uterine Fibroid|Uterine Fibroids|Uterine Fibroma|Uterine Fibromas|Uterus, Fibroid",Cancer
Fused Kidney,MESH:D000069337,,Congenital fusion of two kidneys.,MESH:D014564,C12.706.445|C13.351.875.420|C16.131.939.445,C12.706|C13.351.875|C16.131.939,"Cake Kidney|Cake Kidneys|Congenital Fusion of Kidneys|Congenital Lobulation of Kidneys|Crossed Fused Ectopia|Crossed Fused Ectopia of Kidneys|Crossed Fused Ectopias|Fused Kidneys|Fusion of Kidney|Fusion, Renal|Fusions, Renal|Horseshoe Kidney|Horseshoe Kidneys|Kidney, Cake|Kidney, Fused|Kidney Fusion|Kidney Fusions|Kidney, Horseshoe|Kidney, Lobulated|Kidney Lobulation|Kidney Lobulations|Kidneys, Cake|Kidneys, Fused|Kidneys, Horseshoe|Kidneys, Lobulated|Lobulated Kidney|Lobulated Kidneys|Lobulation of Kidney|Pelvic Cake Kidney|Pelvic Cake Kidneys|Renal Fusion|Renal Fusions",Congenital abnormality|Urogenital disease (female)|Urogenital disease (male)
Mucocutaneous Lymph Node Syndrome,MESH:D009080,DO:DOID:13378|OMIM:611775,"An acute, febrile, mucocutaneous condition accompanied by swelling of cervical lymph nodes in infants and young children. The principal symptoms are fever, congestion of the ocular conjunctivae, reddening of the lips and oral cavity, protuberance of tongue papillae, and edema or erythema of the extremities.",MESH:D008206|MESH:D014657|MESH:D017445,C14.907.940.560|C15.604.560|C17.800.862.560,C14.907.940|C15.604|C17.800.862,"INFANTILE POLYARTERITIS|Kawasaki Disease|Kawasaki Syndrome|KD|Lymph Node Syndrome, Mucocutaneous|MUCOCUTANEOUS LYMPH NODE SYNDROME",Cardiovascular disease|Lymphatic disease|Skin disease
Navajo neurohepatopathy,MESH:C538344,OMIM:256810,,MESH:D008107|MESH:D010523|MESH:D020271|MESH:D028361,C06.552/C538344|C10.574.500/C538344|C10.668.829/C538344|C16.320.400/C538344|C18.452.660/C538344,C06.552|C10.574.500|C10.668.829|C16.320.400|C18.452.660,"Mitochondrial Dna Depletion Syndrome 6|MITOCHONDRIAL DNA DEPLETION SYNDROME 6 (HEPATOCEREBRAL TYPE)|MPV17-Associated Hepatocerebral MDS|MPV17-Related Hepatocerebral Mitochondrial DNA Depletion Syndrome|MTDPS6|Navajo Familial Neurogenic Arthropathy|NAVAJO NEUROHEPATOPATHY|Navajo neuropathy|NAVAJO NEUROPATHY;NN  NAVAJO FAMILIAL NEUROGENIC ARTHROPATHY, INCLUDED|NNH",Digestive system disease|Genetic disease (inborn)|Metabolic disease|Nervous system disease
Anophthalmia plus syndrome,MESH:C537767,,,MESH:D000853,C11.250.080/C537767|C16.131.384.159/C537767,C11.250.080|C16.131.384.159,Anophthalmia-Plus Syndrome|Fryns anophthalmia syndrome|Fryns Microphthalmia Syndrome|Microphthalmia with Facial Clefting,Congenital abnormality|Eye disease
"Hyperinsulinemic Hypoglycemia, Familial, 4",MESH:C566493,OMIM:609975,,MESH:D006946|MESH:D007003,C18.452.394.968/C566493|C18.452.394.984/C566493,C18.452.394.968|C18.452.394.984,HHF4,Metabolic disease
"DEAFNESS, AUTOSOMAL RECESSIVE 61",OMIM:613865,DO:DOID:0110513,,MESH:D003638,C09.218.458.341.186/613865|C10.597.751.418.341.186/613865|C23.888.592.763.393.341.186/613865,C09.218.458.341.186|C10.597.751.418.341.186|C23.888.592.763.393.341.186,DFNB61,Ear-nose-throat disease|Nervous system disease|Signs and symptoms
Neuromyelitis Optica,MESH:D009471,DO:DOID:8869,"A syndrome characterized by acute OPTIC NEURITIS; MYELITIS, TRANSVERSE; demyelinating and/or necrotizing lesions in the OPTIC NERVES and SPINAL CORD; and presence of specific autoantibodies to AQUAPORIN 4.",MESH:D009188|MESH:D009902|MESH:D020278,C10.114.375.600.500|C10.114.375.800|C10.292.700.550.500|C10.314.350.600.500|C10.314.350.800|C11.640.576.695|C20.111.258.250.550.500|C20.111.258.250.775,C10.114.375|C10.114.375.600|C10.292.700.550|C10.314.350|C10.314.350.600|C11.640.576|C20.111.258.250|C20.111.258.250.550,"Devic Disease|Devic Neuromyelitis Optica|Devic Neuromyelitis Opticas|Devic's Disease|Devics Disease|Devic's Neuromyelitis Optica|Devics Neuromyelitis Optica|Devic's Syndrome|Devics Syndrome|Devic Syndrome|Disease, Devic|Disease, Devic's|Neuromyelitis Optica, Devic|Neuromyelitis Optica, Devic's|Neuromyelitis Optica (NMO) Spectrum Disorder|Neuromyelitis Optica (NMO) Spectrum Disorders|Neuromyelitis Opticas, Devic|Neuromyelitis Optica Spectrum Disorder|Neuromyelitis Optica Spectrum Disorders|NMO Spectrum Disorder|NMO Spectrum Disorders|Syndrome, Devic|Syndrome, Devic's",Eye disease|Immune system disease|Nervous system disease
